id,sentiment,text
681678726,negative,userMentionToken have been trying to reach american airlines since last evening to cancelled flight flights. worst customer service ever! what now???
681678727,negative,userMentionToken - cruel &amp; unusual to cancelled flight flight w/o notice &amp; make someone stay on hold for 30min &amp; listen to the same ad in a loop
681678728,negative,userMentionToken can you please help? you've now rebooked me incorrectly after flight was cancelled flightled. please fix my flt to tuesday!!
681678729,negative,userMentionToken its now 17 days since i contacted customer relations... surf fail baggagedrama urlToken
681678730,positive,userMentionToken eventually the call got through. not sure what changed. thank you a lot though!
681678731,negative,userMentionToken i've been doing this all night. can someone please help? i need my flt fixed. please???
681678732,negative,"userMentionToken i tried all day. have been disconnected due to ""heavy call volume."
681678733,neutral,userMentionToken is flight 2413 to la delayed?
681678734,positive,userMentionToken thanks :) good to be back safely. see you again soon!
681678735,negative,"userMentionToken hey, what's happening with aa65 zurich - jfk? appears to have squawked 7700 and landed at london heathrow"
681678736,negative,userMentionToken got call saying flight cancelled flightled but checked online and it isn't cancelled flightled. no where near bad weather. i have job interview
681678737,neutral,"userMentionToken hello ! i cannot register for my tomorrow flight from paris to las vegas ""this feature is currently unavailable"" appears ?"
681678738,neutral,userMentionToken when did they start to sell water userMentionToken ?
681678739,negative,userMentionToken worstcustservice you should have contingency plans for extra workers during bad weather. 4+ hours hold ridiculous
681678740,negative,userMentionToken all i want is to know what to do regarding my connecting flights since my 1st is cancelled flightled. could you be of assistance?
681678741,neutral,"userMentionToken hi guys, can you tell me what the emergency is for aa65 diverting to heathrow from zurich-new york? thanks, john."
681678742,negative,userMentionToken please stop changing my flights for spring break. this is the 5th time!
681678743,negative,userMentionToken a school trip of 38 including myself had to sleep over in the airport and are all on different standby flights.this is not good
681678744,negative,userMentionToken your customer service is inferior to that of a nationalized third world nation's airline. get it together.
681678745,negative,"userMentionToken not only did you cancelled flight our flight from jfk and delay us by 29 hours, you've now lost 2 of our bags. worst airline ever."
681678746,negative,userMentionToken flight aal65 declared state of emergency? squawking 7700...
681678747,negative,userMentionToken just want to thank you guys for the 27 hour delay for flight aa106 from jfk due to staff shortage and not weather
681678748,negative,userMentionToken you delayed me for 15 hours in chicago and still managed to lose my bag! really not happy
681678749,negative,userMentionToken your rubbish at social media! in the air two hours late flight but that's better than being cancelled flightled!
681678750,negative,userMentionToken yes but you did manage to lose two of our bags. horrendous airline.
681678751,positive,"userMentionToken thanks guys, you got it. i'm heading to milan on wednesday, so big week with the aa family :)"
681678752,negative,userMentionToken 953 our fligth somthing to talk about this?
681678753,negative,userMentionToken interested in possibly changing my flight to another day...need to see if there are any fees but your number is busy
681678754,negative,userMentionToken i understand you are busy but i have still gotten no answer. i need to get home and you guys have not helped at all
681678755,negative,userMentionToken no i do not have them yet. called for baggage status 5 times yesterday.
681678756,positive,userMentionToken thanks. they did not charge anything in the end so all is good.
681678757,positive,userMentionToken userMentionToken wonderful fc fa on flight 2062 pre dawn! nice start to the day!
681678758,negative,userMentionToken been on hold for for over two hours. after waiting 2 hours earlier. can't get any info on my reservation. how is that ok?
681678759,negative,"userMentionToken userMentionToken except now there is no wait time, the phone system just hangs up on you. so continuing to hold won't help."
681678760,negative,"userMentionToken lga already by the time we pulled from the flight. qqbmug. feel free to look up how many flights we've been ""reticketed"" on."
681678761,negative,"userMentionToken userMentionToken except if you call now you'll get the same message. trust me, i've tried."
681678762,negative,userMentionToken westjet and your rep won't do anything about my lost luggage- which i never even checked with westjet because it was lost in
681678763,negative,"userMentionToken waited in the airport for two days to get home, not weather relate flightd. dealt with horrible customer service. finally switched to"
681678764,negative,userMentionToken are you ignoring me on purpose? it was sad enough having your automated system hang up on me
681678765,negative,userMentionToken who do i need to talk to to get a full refund on my trip? your call center offers no assistance.
681678766,negative,userMentionToken why wont you find my luggage without blaming everyone else?
681678767,negative,userMentionToken that all aa is for usair elite members. it's one big disappointment in the way we are treated. epicfailure
681678768,neutral,"userMentionToken we have been rebooked due to weather, but need to change our reservation and fly on the 24th, instead of the 23rd."
681678769,negative,userMentionToken love how you can't get an agent on the phone and the automated system hangs up on you
681678770,negative,userMentionToken i was just called abt my flight cancelled flightlation- a flight that was cancelled flightled at 10:30a sunday. two 4:00a calls are not okay.
681678771,neutral,userMentionToken can you respond to my dm?
681678772,negative,"userMentionToken thank you for the worst experience ever on an airline, from me to you, i hope your embarrassed as an airline. pathetic"
681678773,neutral,userMentionToken airport to figure this out or can someone tell me now? flight is from san juan to san diego
681678774,neutral,userMentionToken if you could let me know where i'm staying tonight (if you've booked anything) that would be great. do i have to go to the
681678775,negative,"userMentionToken userMentionToken 2 weeks ago today i arrived in miami and i still don't have my bag, absolute disgrace!"
681678776,neutral,userMentionToken what terminal lhr for aa5/ba1506? doesn't say in boarding pass
681678777,negative,userMentionToken so am i going to be homeless or do i have a place to stay tonight? can you respond to me here so i can go back to sleep?
681678778,negative,userMentionToken at 5 am and have no clue if we have a place to stay or not
681678779,negative,"userMentionToken but really, can you dm me on here to verify if you've booked a hotel for our extra night here? kinda unsettling to get a call"
681678780,negative,userMentionToken extra night we have to stay in san juan now. how can i check on that?
681678781,negative,userMentionToken hey i got a call saying our flight was rescheduled but i can't get through to anyone to see if you're providing a hotel for the
681678782,negative,userMentionToken userMentionToken userMentionToken don't wait on a bag. go to walmart and get what you need for tomorrow morning.
681678783,neutral,userMentionToken more or less - after a night in a party hotel - no sleep and a 5:30 am rebook- on our way back to phl urlToken
681678784,neutral,userMentionToken hi. i have koa-lax-phl-ord booked as a 1-way savr awrd. if i called to chnge it to koa-lax-phx-ord would i have to pay any fees
681678785,negative,userMentionToken been calling 2 different offices already and still no sign of my baggage. first time on american air.. (6)
681678786,negative,userMentionToken userMentionToken you apologise for his frustrations &amp; his disappointment but not your terrible service? blameshiftoverload
681678787,negative,userMentionToken got it worked out. had to postpone my trip and pay extra though. :/ not easy for a poor graduate student.
681678788,negative,"userMentionToken how best to talk with an agent to reschedule cancelled flighted flight? no one answers at aa. know it's busy, but need help.thanks"
681678789,negative,userMentionToken i don't want to waste any more of my time on your airline (you've already robbed 21 hours of my day) but i definitely will.
681678790,negative,userMentionToken me because it might not be so urgent for you but it really is for me. (5)
681678791,negative,userMentionToken i've now been in france two days without changing clothes and nothing to keep me warm so please locate my bag and send it to(4)
681678792,negative,"userMentionToken flight 45 jfk-las. first the catering was late flight, the. no push back crew. 2hrs delay."
681678793,negative,userMentionToken flight cancelled flighted 2nd time. can't reach agent to reschedule. can you call me?
681678794,negative,"userMentionToken my two coats were in that bag so i have been in france with no coat, walking around with a t shirt and one clean pair.(3)"
681678795,negative,userMentionToken my bag is still in miami and cannot be located?! how do you loose a bag like that? with a tag and everything?? (2)
681678796,negative,"userMentionToken so i was visiting sju and was returning to paris and they checked my bag at the gate in sju, i arrived in paris and nothing,(1)"
681678797,negative,userMentionToken speaking 2 languages paid off! as the us line left me over 70 min in hold -without an answer- the latinamerican solved in 20min
681678798,positive,"userMentionToken yep, was in one of my other camera memory card :)"
681678799,negative,"userMentionToken is terrible, my flights cancelled flighted and i've been on hold for the past 4 hours. never again."
681678800,negative,userMentionToken i certainly hope my la /pbi on 25 th has a new plane . the seats on feb 11 th flight ( in reverse) god awful
681678801,negative,userMentionToken 20 hs students from ithaca ny stuck in miami flts xld u won't rebook to get kids home use carrier alliance rulesshouldbend
681678802,negative,userMentionToken hands down the worst airline to travel with. really really fucking bad.
681678803,neutral,userMentionToken can you use the aa credit platinum select world mastercard for alaska flights? or just american?
681678804,neutral,userMentionToken why did aa973 return to jfk? thanks :)
681678805,negative,userMentionToken is the 24/7 phone line open? on hold for over 2 hours now. your check-in agents cannot help at the airport itself. please help.
681678806,negative,userMentionToken what sense is it to charge for a bag service when the service isn't great. losing luggage and now missing items this is bs
681678807,negative,userMentionToken no it isn't - sheer incompetence was reigning at dfw today. i was there. on a plane on the gd runway. i doubt you were.
681678808,negative,"userMentionToken yes we did make it home. but by no means am i happy. i've always chosen aa as my 1st choice when flying, i'm rethinking that..."
681678809,negative,userMentionToken still waiting on a dm response . . . . . sloooowresponses
681678810,negative,userMentionToken userMentionToken that can be a stop over before paris. you are an embarrassment
681678811,negative,userMentionToken userMentionToken being stuck two days in the airport is not something pretty normal. i am positive you can find a plane to europe
681678812,negative,userMentionToken highly disappointed in the baggage service with this merge with userMentionToken you guys have lost our 1st bag and now missing items
681678813,negative,userMentionToken just landed - 3hours late flight - and now we need to wait twenty more minutes for a gate! i have patience but none for incompetence.
681678814,negative,userMentionToken finally called me back... but hasn't spoken to me. like the worst prank call ever!!
681678815,negative,"userMentionToken wait times of 2 hours to talk with an exec plt agent, what is going on!!!"
681678816,negative,userMentionToken so the one time we upgrade to first class our luggage was open and now missing valuable items that can't be replaced. upset
681678817,neutral,"userMentionToken please rebook me from seattle to columbus tue 2/24, locator: karaax, name: mitchell m neuer"
681678818,negative,"userMentionToken still no reply to my email sent on 11th february. even sent an email asking for acknowledgment that's it been recieved, nothing"
681678819,negative,userMentionToken flight cancelled flighted! i'm trying to get to chicago. what are me and userMentionToken gonna do. flying#flight#travel
681678820,negative,userMentionToken working over time tonight? got delayed 2 days .. in sju .. could be worse :)
681678821,negative,userMentionToken it doesn't allow me to hold. that's the problem.
681678822,negative,userMentionToken has to be the worst airline in the world yousuck horrible oscars2015
681678823,neutral,userMentionToken reebooked for tomorrow in aa 1389 lv-dfw at 810 am arriving 12.50pm; still open this flight?
681678824,negative,".userMentionToken userMentionToken add insult to injury you guys ""misplaced"" my bag. can't believe you have to pay money to be treated this poorly."
681678825,negative,userMentionToken my connecting flight to dfw was cancelled flightled and need to get to ind tomorrow. any way i can get this sorted out? been holding 1h08
681678826,negative,userMentionToken i would like to be reimbursed for my shuttle from denver after 1080 diversion 6+ hours sitting in plane and mech problems
681678827,negative,userMentionToken please reply! how do you mess up my rebook twice???
681678828,negative,"userMentionToken i've been on hold for 4 hrs, no call bk either. family of 4 trying to get from hdn to dfw flight 1418 direct. need new info plz"
681678829,neutral,userMentionToken can you check on he status of my exp membership card? need the physical card to access some international lounges soon.
681678830,negative,userMentionToken my flight tomorrow is cancelled flighted you guys just keep letting me down
681678831,positive,userMentionToken thanks for the champagne aa153 ord-nrt to celebrate my tokyomarathon2015 finish! urlToken
681678832,negative,"userMentionToken i'm beyond confused here. why would you offer an earlier flight?? when they cancelled flightled 2222, i asked for tues. please fix!"
681678833,negative,userMentionToken i'm in mex. i need to fly to new york city tomorrow. my new flight on tuesday is unacceptable. please help.
681678834,negative,userMentionToken my mom s flight tomorrow cancelled flighted w/ no notice. phone system said callback in 2 hours and it s been 4. i need to go to bed!
681678835,negative,userMentionToken i'm trying to reach the advantage department to add my number to a recent flight
681678836,negative,userMentionToken i am going to keep these tweets coming till aa does something...which i know is nothing..hoping i go way...not likely.
681678837,negative,userMentionToken make sure u insure your luggage as those assholes @ aa take no fricken responsibility...&amp; don't believe their lies!!!!
681678838,negative,userMentionToken its been weeks&amp;those dickheads @ aa hadn't contacted me...they lost my checked bag &amp; carryon and haven't offer to pay
681678839,negative,userMentionToken why arent callings going thru it doesnt have me wait or anything and automated stuff is messed up
681678840,neutral,userMentionToken 235. we made it to seattle...
681678841,negative,userMentionToken we will not be flying with you or us air again. the changes and cancelled flightations leading up to today's big finale is unacceptable.
681678842,negative,userMentionToken thanks for your apology but it's a bit late flight. cancelled flighting a flight more than 24 hrs in advance due to weather is ridiculous. we
681678843,negative,userMentionToken you cancelled flightled my flight tomorrow (without telling me) and i want to rebook-please help me book a new flight! what # can i call?
681678844,negative,userMentionToken the word failure means: an act or instance of failing or proving unsuccessful; lack of success nonperformance of something due.
681678845,negative,userMentionToken why offer automated call back option when agent is available only to call me &amp; have me sit on hold? at 12:30am. onholdfordays
681678846,negative,userMentionToken do you have the phone number of a supervisor i can speak to regarding my travels today
681678847,negative,userMentionToken - hanging up on customers with no chance for a callback is a failure of customer service. 1:30am est and no one can answer? 2/2
681678848,negative,"userMentionToken to think that i'm a ""priority member""! wonder how you treat the plebes. i know which rewards card i'm cancelled flightling immediately."
681678849,negative,"userMentionToken - for the past 5.5 hours, call volume is so high that no one can take my call to cancelled flight my itinerary? youredoingitwrong 1/2"
681678850,negative,"userMentionToken worst airline. you cancelled flight flight, don't let me know, i wait on hold 30 mins, told to enter callback for middle of the night?!!"
681678851,negative,userMentionToken did you guys just give up helping people? your phone tree just hangs up on me and i have a flight tomorrow. connection pending
681678852,negative,userMentionToken you called back just to put me on hold. it's midnight. literally just want to know how i'm getting home and i'm getting no help
681678853,negative,userMentionToken flight 2390 delayed 14 hours!! no one at americanairlines counter can tell my husband that he will be on that flight! help???
681678854,negative,userMentionToken this has happens so many times. it's just upsetting to see how poorly an airline treats their customers
681678855,negative,"userMentionToken seriously, there aren't any reps available to take phone calls? even for platinum?"
681678856,negative,userMentionToken overall lack of attention or foresight when managing flights.
681678857,negative,userMentionToken now we are all stuck on the plane after landing because crew unable to figure it out
681678858,negative,"userMentionToken also, been on hold for 30 minutes with your ""customer service"" to find out when my new flight is scheduled bc your site sucks"
681678859,negative,userMentionToken yes and without my bags. 2 first class tickets to tahiti would be nice. just saying
681678860,negative,userMentionToken err 2 hour wait time for the exec. plat. line?
681678861,neutral,userMentionToken can you please connect these two reservations together and also add a child in a lap. kevolt and sozldj march 1. thanks
681678862,negative,userMentionToken ... do i have to even say anything? over 6 hours on hold... no one has ever sucked as much as you. urlToken
681678863,negative,userMentionToken my flight 2962 out of cll @ 0600 won't let me check in. please help. importantflight
681678864,negative,userMentionToken your agent sent our family on 3 diff planes to dfw that were as late flight due to delay as the cancelled flighted plane that started this fail
681678865,negative,"userMentionToken finally got a call from aa, but it was an automated voice that hung up on me! i called back &amp; it says it'll be 2 more hours."
681678866,negative,userMentionToken i've been on hold another hour and still nothing. my cancelled flighted flight was supposed to be six hours from now. stranded
681678867,negative,userMentionToken wasn't offered a flight out of phl until tuesday so had to ask to be booked to houston instead of austin.
681678868,neutral,"userMentionToken will do. i'd think, though, that a literally identical itinerary to your sample itineraries would work - maybe need to update?"
681678869,negative,"userMentionToken i am running out of battery you have my chargers,clothes,coat,contact lenses, need to be in mtg tom need help pathetic service"
681678870,negative,userMentionToken flight 4606 from mem to dca delayed 6 hours! now holding breath while they keep me trapped 3 hours to de-ice. scareair
681678871,negative,userMentionToken stuck in airplane both on way out of phl and again in houston. all passengers frustrated. makes me want to avoid airline
681678872,negative,"userMentionToken bag turned up, no thanks to your useless call-centre and useless website"
681678873,negative,"userMentionToken flight from phl to austin cancelled flighted, headed to houston, delayed, now have to pay to rent a car and drive 3 hrs to austin"
681678874,negative,"userMentionToken i understand the weather issues. i don't understand how i was not notified of the cancelled flightlation, and had to realize it so late flight."
681678875,negative,userMentionToken why won't u deliver my luggage? almost two days and holding on the phone for over 4 hrs. help!
681678876,positive,"userMentionToken - whoooo hooooo just crossed 25,367!!! at my current pace i should reach 152,202 for the year."
681678877,neutral,"userMentionToken would like to talk to someone, please follow."
681678878,negative,userMentionToken you have now lost my luggage for40 hours holding for4 hrs on phone wtf is this how you treat your loyal passengers? stranded
681678879,neutral,userMentionToken userMentionToken lmao this is so funny
681678880,negative,userMentionToken have been waiting over three hours to talk to someone to rebook a flight due to weather. does call back service actually work??
681678881,negative,userMentionToken the service received by both of us was rude and well below my expectations of your airline. that is what's most frustrating
681678882,neutral,userMentionToken i was on a flight for tomorrow and my reservation is coming up. help me!
681678883,negative,userMentionToken please dm me a way to get in touch with someone that can help. i'm platinum aa and considering quitting aa bc of this.
681678884,positive,userMentionToken thanks for following up. i think it's fair to refund the ticket price and the two one way rental cars i had to buy.
681678885,negative,userMentionToken it was my friend. she shouldn't have been scheduled so close together at lax then not reimbursed. it's costing her 12 hrs &amp;$250
681678886,positive,userMentionToken understood. thanks anyway
681678887,negative,userMentionToken so what are you going to do for me since i can't take the option you gave me. what type of refund will you do for me?
681678888,positive,userMentionToken 1) i was on 1610 today to yyz. i had a bit of a bag issue that was cleared up beautifully. thank you to all of the check in
681678889,negative,userMentionToken sounding like they just got bitch-slapped by userMentionToken
681678890,negative,userMentionToken when will tomorrow's flight cancelled flightlations at dfw for aa flights be posted? we are on 2424 at 7am from lax!
681678891,positive,userMentionToken gate agent jan l at phoenix was at least able to get my younger daughter seated near my wife. thank you!
681678892,negative,userMentionToken i've been on hold with international award reservations for almost 2 hours. 800-433-7300 keeps calling me. what is going on?
681678893,negative,userMentionToken can someone actually either call back or help me figure out how i'm getting home??!
681678894,positive,userMentionToken you're my early frontrunner for best airline! oscars2016
681678895,negative,userMentionToken can i get home before 12 or no?
681678896,neutral,userMentionToken i left something on my flight from ord to sfo earlier today and believe it's on the plane back at ord now. please help.
681678897,negative,"userMentionToken how is hanging up on customers because of ""high volume"" customer service? tried to resolve via dm-still waiting.so bad. aafail"
681678898,negative,"userMentionToken i was told it would be emailed to me, but i haven't received anything yet. how can i follow-up?"
681678899,positive,userMentionToken all good! i'm catching the 11:10p flight tonight. thanks for the response.
681678900,negative,"userMentionToken that's interesting-agent told me so. sadly, another booked passenger didn't make it to gate by push back so i made it on."
681678901,negative,"userMentionToken flight cancelled flightled, website refers to 1-800 , the 1-800# hangs up on me. not auto-rebooked. really? horrible company."
681678902,neutral,userMentionToken booked aa3370 departing jfk 2/25/15. it was booked via ba and i want to change my ff# to aa can you do that for me via twitter?
681678903,negative,userMentionToken we have been sitting on this bird aa1457 for 2 hrs on the dfw tarmac. some water would be nice. where's your manners?
681678904,negative,userMentionToken i need to know what to do? my flight has been cancelled flightled and i can't speak to anyone. help!
681678905,negative,userMentionToken been calling your for 4+ hours to reschedule a flight to dfw due to weather and your won't even let me stay on hold . . . . .
681678906,negative,"userMentionToken thanks, she did her best. staying the night in dallas, new trial to detroit via atlanta tomorrow, assuming no cancelled flightlations."
681678907,negative,userMentionToken your customer service is a disgrace.
681678908,positive,userMentionToken joanna did a wonderful job! thank her for me?
681678909,negative,userMentionToken she got to the gate just in time to watch the plane push back. 5 minutes was all she needed. glad we ve relatives nearby.
681678910,negative,userMentionToken first flight is cancelled flightled. been on hold for 4 hours. need information and getting none. help?
681678911,negative,userMentionToken get a new crystal ball. cancelled flight flights before weather hits to rebook me on flight during? looking like 2 nights hotel on me.
681678912,negative,userMentionToken yes. shows cancelled flightled &amp; asks for her to contact you at 800 number.
681678913,positive,userMentionToken thanks! are they really open 3.30 am - 7 pm every day? any way to check they are open before going all the way there? thanks.
681678914,negative,userMentionToken toby hates you lol
681678915,positive,userMentionToken thanx for replying. dm sent
681678916,negative,userMentionToken what i am put off by is the fact that no gate supervisor has tried to come by and communicate with us.
681678917,negative,userMentionToken not anymore.
681678918,negative,"userMentionToken need to change flight, but the cs # is telling me it can't take my call. can't change online. please help. flight is this week."
681678919,neutral,userMentionToken 48 hours and still no bag. could have flown to costa rica and back by now. i had gifts for my family in my bags.
681678920,negative,"userMentionToken no, when i call aa now i can't even get on hold...can you help me?"
681678921,negative,"userMentionToken lies,lies,lies. worst travel experience of my life. day 2 no clothes on vaca. lostluggage unprofessional pit mia"
681678922,negative,userMentionToken userMentionToken userMentionToken tell that piece of shit to get fucked... i'll fly exclusively with you for life...
681678923,negative,"userMentionToken i have ""continued contacting"" your phone reps for 7 hours and am still unable to get through. that's absurd and i am livid."
681678924,positive,userMentionToken thanks
681678925,neutral,userMentionToken probably had money on userMentionToken they said to hell with userMentionToken lol
681678926,negative,userMentionToken dfw gate 16 to bmi agent seriously is beyond incompetent. never flying aa again if can be avoided fail pathetic
681678927,neutral,userMentionToken i'm going to speak with customer service at the airport tomorrow morning and see what my options are. i need a flight tomorrow
681678928,neutral,userMentionToken can we get a status update on flight 1457? are we going to make it home tonight...?
681678929,positive,userMentionToken in my hotel now. thank you!
681678930,negative,userMentionToken i have almost 3 million miles w u so i am loyal to u. when r u going to reciprocate? what a joke
681678931,negative,"userMentionToken thank you for holding, we apologize for the delay in answering your call. to speak to a representative please continue to hold."
681678932,negative,userMentionToken weather was not involved.
681678933,negative,"userMentionToken userMentionToken no, i was on hold for 4 1/2 hours. 3 diff agents each w/ different information, frustrating, kept getting txfd..."
681678934,negative,userMentionToken i'm still on hold if you're wondering... 4 hours 37 minutes and counting. servicefail onholdforever suboptimal
681678935,negative,userMentionToken i have never seen such incompetency from a gate agent in years of business travel dfw b16 gate agent needs training or new job
681678936,negative,userMentionToken userMentionToken it says changes can't be made online
681678937,neutral,userMentionToken what's the status of flights for tuesday out of dallas??
681678938,negative,"userMentionToken hey you cancelled flightled my flight, and i can't get someone on the phone to rebook (2 hour wait minimum). can i get some service?"
681678939,negative,"userMentionToken our ft 1261 tus/dfw (w/cx to lga) tomorrow cancelled flighted, 4 hrs so far waiting for call back. what should we do? need to get to nyc"
681678940,negative,"userMentionToken userMentionToken and our meals are also on us, because this company does not care about their customers. truly disgraceful."
681678941,negative,userMentionToken by far the best example of the worst company userMentionToken
681678942,negative,"userMentionToken userMentionToken cost me a day of vacation ($350 hotel stay), day of dog boarding, and a day of airport parking."
681678943,positive,userMentionToken got my bags this morning! thanks!
681678944,positive,"userMentionToken joanna is wonderful, new flight booked by a very friendly and helpful agent during a very stressful day! thank you!"
681678945,negative,userMentionToken userMentionToken and the way i have been spoken to by dfw and mia employees is truly disgusting. save the pain fly with anyone else
681678946,negative,userMentionToken i'm home &amp; only 9hr late flight. no thanks to your service centre - their plan involved 4 flight legs all across na and 2 full days..
681678947,negative,userMentionToken thx for losing my bag. how hard is it to care for a bag w priority on it?why do u cont to not care for ep's?
681678948,positive,userMentionToken ok no worries. thanks for the straight story. it's appreciated.
681678949,neutral,userMentionToken thank you for the response. when i book i've tried my aa number and my us airways number and each time it doesn't pick it up
681678950,negative,userMentionToken to my destination. after waiting 2 hours and missing our second flight with them. our luggage made the flight though...
681678951,neutral,userMentionToken flights out of dallas on tuesday are not going to be cancelled flightled correct?
681678952,negative,userMentionToken that luggage you forgot... mia . . . . .he just won an oscar
681678953,negative,userMentionToken cost me 1 day of vacation ($350) and all i got was a rude woman tell me to go to another country and figure out how to get...
681678954,negative,"userMentionToken you should really help userMentionToken out, you are getting a ton of bad publicity right now willneverflywithyou"
681678955,neutral,userMentionToken flight number 2386
681678956,neutral,userMentionToken it looks like a mistake
681678957,negative,userMentionToken lost userMentionToken luggage on flight yesterday morning miami to newyork lga no response and no luggage more than 37 hrs ltr
681678958,positive,userMentionToken wow that's helpful.
681678959,neutral,userMentionToken at the gate when i get off the plane?
681678960,neutral,userMentionToken can you take care userMentionToken please. thanks
681678961,positive,userMentionToken userMentionToken those are very beautiful photos! thx! would marketing dept be interested in buying?
681678962,neutral,userMentionToken no worries you're swamped i know just dmd back thank u
681678963,positive,userMentionToken we made it so no worries... you guys did good tonight and even put userMentionToken on my flight firstclass
681678964,negative,"userMentionToken by ""answering as fast as they can"", you mean hanging up on every call?"
681678965,negative,userMentionToken but at least your automated message gives me info about your merger w/ userMentionToken another airline i know to avoid.
681678966,neutral,userMentionToken done. i hope you can offer something.
681678967,negative,"userMentionToken that 2 hr wait became a 4 hr one. and y'all claimed to have sent an email. yeah, that never happened. flydelta"
681678968,negative,userMentionToken it's been 2 hrs of wait on the phone a) worst customer services b) trying to know where my suitcase is and way more angry
681678969,negative,userMentionToken why don't you take care of userMentionToken flight screw ups
681678970,negative,userMentionToken wht n experience w/aa reservations service tried to be patient with rep and she just disconnects me aa do u record conv.?
681678971,negative,userMentionToken any info for cancelled flightled flight 1046 tomorrow morning out of dfw? can't get calls through to speak with anyone.
681678972,negative,userMentionToken ticks me off.
681678973,neutral,userMentionToken my fly is 1579 if do you have some news
681678974,negative,userMentionToken thanks for info on super large passengers- the extra seat mr. big needed was the one i was sitting in already customerservice
681678975,negative,"userMentionToken today, after 6 yrs., no longer my preferred airline."
681678976,negative,"userMentionToken thanks. two hours to go inflight, then hotel. hang in there with all the dfw travel delays aa team."
681678977,negative,"userMentionToken - appreciate your system is busy but when i call, having your automated system hang up on me is not helpful."
681678978,negative,"userMentionToken next time my flight's cancelled flightled, i'd appreciate some indication (email, text, carrier pigeon). app didn't even warn at check in"
681678979,negative,"userMentionToken nope, i have not been rebooked."
681678980,neutral,userMentionToken online flight notification is down.
681678981,negative,userMentionToken - i am platinum. i am flying usair and they have stranded me in clt. not answering phones. did not rebook me. please help?
681678982,negative,userMentionToken is aa951 to s o paulo taking off today? your colleagues won't tell us any thing
681678983,neutral,"userMentionToken flight 1388 tomorrow 5:15 am, status please, thanks"
681678984,negative,userMentionToken you can't change my flights and not have enough operators to handle calls.... unacceptable americanairlines
681678985,positive,userMentionToken you have a lot on your plate flight dealing with cancelled flightlations and weather tonite. those are more important. i know you will respond.
681678986,negative,.userMentionToken flight 654 delayed / flight 409 you sold my seat / flight 0671 strand me in phx for three hours. thanks for the memories
681678987,negative,"userMentionToken i paid extra $ for my seat &amp; the monitor didn't work from on aa111. how about a refund on the seat? conf : mdbeei, mcmullen"
681678988,negative,userMentionToken how nice it would be if you had helpful flight attendants instead of the rude nasty ones you employ. whyareyouyelling
681678989,negative,"userMentionToken yes. however, the seats they assign us that day are never together. i just want to sit with my husband! why is that impossible?"
681678990,neutral,userMentionToken any luck?
681678991,neutral,userMentionToken group cancelled flights close to a thousand flights monday urlToken
681678992,negative,userMentionToken it's been almost 3 days and it's still frozen. thanks doll
681678993,negative,userMentionToken line of 100+ people to rebook at mia now. virtual hold on rebook line just hangs up during call back. urlToken
681678994,negative,userMentionToken found out my flight tomorrow was cancelled flightled &amp; got in the queue for a callback 3.5 hours ago still nothing. can i get rebooked??
681678995,neutral,"userMentionToken looking for status of flight 1388 schedule for 5:15 am tomorrow morning, thank you"
681678996,negative,userMentionToken thanks for your canned response that makes it look like you care about your customers. i'm sure all twitter users fall for it..
681678997,negative,"userMentionToken yes, but should be able to get a push notification via the app if i m logged in and on a trip. email/text is so 2010 ."
681678998,negative,userMentionToken userMentionToken ratchet airway!. . . . . .
681678999,negative,userMentionToken how do i check? reservation for joe watson and kelsey jennings. we were on hold for 2 hours. waiting for call back now. eta?
681679000,negative,userMentionToken is the new userMentionToken and both are worse than taking the userMentionToken americanairlines nocustomerservice fail
681679001,negative,userMentionToken my flight tomorrow from slc to dfw aa304 cancelled flighted. can you help me get there?
681679002,negative,userMentionToken what are the odds my bag was picked up by someone not me while in another country? because it says it hasn't been located yet.
681679003,negative,userMentionToken better do the right thing and take care of userMentionToken or els you're losing business!!!!
681679004,negative,userMentionToken have been waiting for a call back for over two hours jan to die tomorrow at 6am cancelled flightled what are my options?
681679005,neutral,"userMentionToken i already landed! but, if you still care it was 1891. thanks for the help though!, do you k ow what caused the failure?"
681679006,negative,userMentionToken one staff on desk. now been queuing for over an hr.
681679007,neutral,userMentionToken anything you can do?
681679008,negative,"userMentionToken and even worse, by the time you responded to my tweets i took two flights over five hours. and that was the quickest response!"
681679009,negative,userMentionToken on top of that my online record was unavailable as well and then couldn't get anyone on the phone.
681679010,negative,userMentionToken my ex-boyfriend picks up my calls more than you do! cancelled flightedflight nocustomerservice americanairlines fail
681679011,negative,"userMentionToken hey aa, a suggestion: note on your seat maps what seats have electronics box blocking legroom. aa215 urlToken"
681679012,negative,userMentionToken why are you still selling tickets when you haven't rebooked people to arrive at their destinations on time?
681679013,positive,userMentionToken didn't really need anything. saw your mentions are often negative. keep up the good work. gratitude
681679014,positive,userMentionToken americanview sweet home chicago urlToken
681679015,positive,"userMentionToken ltaljx, from dca to oma this morning. all of the staff that helped me fix my problem were so helpful. goodthingscome thanks"
681679016,negative,userMentionToken userMentionToken oh shiz i'm only 40 minutes into my wait after the first 3 hour barrier ...unbelievable
681679017,negative,userMentionToken wow userMentionToken still screw n stuff up
681679018,negative,userMentionToken i just checked the app and it said my flight had been moved back a day? no explanations why. no answer on the 800 number.
681679019,negative,userMentionToken employees are racist!!!!!
